comparison_type,parcel_id,map,block,lot,current_sale_price,current_sale_date,current_qualified,current_book_page,prior1_sale_price,prior1_sale_date,prior1_book_page,prior2_sale_price,prior2_sale_date,prior2_book_page,prior3_sale_price,prior3_sale_date,prior3_book_page,data_quality_notes
ORIGINAL_NHDRA,78-8,78,8,,0.0,2022-04-27,U,4724/589,220000.0,2009-07-17,3630/0596,220000.0,2009-07-17,3630/0596,220000.0,2009-07-17,3630/0596,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-8,78,8,,0.0,2022-04-27,U,4724/589,220000.0,2009-07-17,3630/0596,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,78-11,78,11,,0.0,2009-10-09,Q,0/0,0.0,2005-08-31,3185/0796,0.0,2005-08-26,3185/0796,0.0,1995-10-31,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-11,78,11,,0.0,2009-10-09,Q,0/0,0.0,2005-08-31,3185/0796,0.0,1995-10-31,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,78-12,78,12,,0.0,2024-05-31,U,4869/0642,0.0,2003-02-07,2783/0686,0.0,2002-01-14,2621/0902,0.0,2000-07-21,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-12,78,12,,0.0,2024-05-31,U,4869/0642,0.0,2003-02-07,2783/0686,0.0,2002-01-14,2621/0902,0.0,2000-07-21,0/0,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-13,78,13,,nan,2023-02-09,U,2339/224,0.0,1998-08-26,2339/0224,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-13,78,13,,,2023-02-09,U,2339/224,0.0,1998-08-26,2339/0224,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,78-15,78,15,,0.0,2019-01-29,Q,4416/0740,0.0,2019-01-29,4416/0733,0.0,2007-09-20,3451/0601,115000.0,2002-03-07,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-15,78,15,,0.0,2019-01-29,Q,4416/0740,0.0,2007-09-20,3451/0601,115000.0,2002-03-07,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,78-18,78,18,,0.0,1980-03-13,Q,1396/0308,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-18,78,18,,0.0,1980-03-13,Q,1396/0308,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,78-19,78,19,,0.0,2025-02-24,U,4920/0714,60000.0,2006-11-10,3437/0289,60000.0,1977-11-03,1326/0628,0.0,1901-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-19,78,19,,0.0,2025-02-24,U,4920/0714,60000.0,2006-11-10,3437/0289,60000.0,1977-11-03,1326/0628,0.0,1901-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-20,78,20,,50000.0,2013-11-08,Q,4024/0578,0.0,2012-09-11,0/0,0.0,2012-07-25,0/0,0.0,1973-07-27,1200/77,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-20,78,20,,50000.0,2013-11-08,Q,4024/0578,0.0,2012-09-11,0/0,0.0,2012-07-25,0/0,0.0,1973-07-27,1200/77,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-25,78,25,,84200.0,2012-01-04,Q,3850/0933,124400.0,2011-12-05,3847/0752,124400.0,2006-10-27,3346/0509,174000.0,2002-04-02,2651/0028,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-25,78,25,,84200.0,2012-01-04,Q,3850/0933,124400.0,2011-12-05,3847/0752,124400.0,2006-10-27,3346/0509,174000.0,2002-04-02,2651/0028,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-29,78,29,,0.0,2024-08-22,U,4886/0261,0.0,2022-03-05,0/0,0.0,2011-11-21,0/0,0.0,1900-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-29,78,29,,0.0,2024-08-22,U,4886/0261,0.0,2022-03-05,0/0,0.0,2011-11-21,0/0,0.0,1900-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-30,78,30,,0.0,1979-08-31,Q,1380/0430,0.0,1900-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-30,78,30,,0.0,1979-08-31,Q,1380/0430,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,78-33,78,33,,156000.0,2019-09-11,Q,4465/0230,50000.0,2011-06-20,3800/0904,50000.0,2010-09-09,3729/0761,52533.0,2003-10-07,2904/0145,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-33,78,33,,156000.0,2019-09-11,Q,4465/0230,50000.0,2011-06-20,3800/0904,50000.0,2010-09-09,3729/0761,52533.0,2003-10-07,2904/0145,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-34,78,34,,90000.0,2004-11-05,Q,3074/0553,0.0,1996-03-04,2184/0452,0.0,1985-11-29,1575/0107,0.0,1900-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-34,78,34,,90000.0,2004-11-05,Q,3074/0553,0.0,1996-03-04,2184/0452,0.0,1985-11-29,1575/0107,0.0,1900-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,78-36,78,36,,0.0,1984-08-29,Q,1517/0390,0.0,1900-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-36,78,36,,0.0,1984-08-29,Q,1517/0390,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,78-61,78,61,,0.0,2022-03-07,U,4712/856,194000.0,2006-03-03,3256/0650,194000.0,2005-10-07,3202/0544,185000.0,2003-11-12,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,78-61,78,61,,0.0,2022-03-07,U,4712/856,194000.0,2006-03-03,3256/0650,194000.0,2005-10-07,3202/0544,185000.0,2003-11-12,0/0,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-1,82,1,,1349000.0,2022-11-16,U,4770/521,1000000.0,2007-10-19,3460/0146,1000000.0,2003-06-02,2828/0653,775000.0,2002-09-24,2715/0992,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-1,82,1,,1349000.0,2022-11-16,U,4770/521,1000000.0,2007-10-19,3460/0146,1000000.0,2003-06-02,2828/0653,775000.0,2002-09-24,2715/0992,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-2,82,2,,270000.0,2020-07-30,Q,4542/466,272000.0,2015-06-01,4132/0461,272000.0,2009-08-27,3642/0298,0.0,2008-03-03,3501/0023,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-2,82,2,,270000.0,2020-07-30,Q,4542/466,272000.0,2015-06-01,4132/0461,272000.0,2009-08-27,3642/0298,0.0,2008-03-03,3501/0023,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-3,82,3,,651000.0,2020-03-10,U,4506/0125,88000.0,1994-12-09,2122/0446,88000.0,1901-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-3,82,3,,651000.0,2020-03-10,U,4506/0125,88000.0,1994-12-09,2122/0446,88000.0,1901-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-4,82,4,,1000000.0,2023-12-06,Q,4842/0260,0.0,2018-10-08,4402/0488,0.0,2015-06-15,4135/0777,545000.0,2012-06-08,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-4,82,4,,1000000.0,2023-12-06,Q,4842/0260,0.0,2018-10-08,4402/0488,0.0,2015-06-15,4135/0777,545000.0,2012-06-08,0/0,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-5,82,5,,0.0,2016-12-19,Q,4258/0699,0.0,1991-02-05,1897/0447,0.0,1989-06-09,1807/0846,100000.0,1901-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-5,82,5,,0.0,2016-12-19,Q,4258/0699,0.0,1991-02-05,1897/0447,0.0,1989-06-09,1807/0846,100000.0,1901-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-6,82,6,,0.0,2016-12-19,Q,4258/0699,50000.0,1993-12-01,2063/0325,50000.0,1901-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-6,82,6,,0.0,2016-12-19,Q,4258/0699,50000.0,1993-12-01,2063/0325,50000.0,1901-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-7,82,7,,0.0,2022-09-02,U,4756/607,0.0,2022-08-08,0/0,0.0,1900-01-01,0/0,0.0,1900-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-7,82,7,,0.0,2022-09-02,U,4756/607,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,82-8,82,8,,0.0,2025-02-03,U,4917/0396,0.0,1980-01-26,1391/0824,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-8,82,8,,0.0,2025-02-03,U,4917/0396,0.0,1980-01-26,1391/0824,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-9,82,9,,0.0,2017-09-29,Q,4318/0634,0.0,2016-05-01,0/0,0.0,2001-06-01,0/0,0.0,1958-09-30,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-9,82,9,,0.0,2017-09-29,Q,4318/0634,0.0,2016-05-01,0/0,0.0,2001-06-01,0/0,0.0,1958-09-30,0/0,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-9-100,82,9,100,0.0,2025-02-03,U,4917/0400,110000.0,2016-07-13,4220/0314,110000.0,2015-04-27,0/0,0.0,2014-04-24,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-9-100,82,9,100,0.0,2025-02-03,U,4917/0400,110000.0,2016-07-13,4220/0314,110000.0,2015-04-27,0/0,0.0,2014-04-24,0/0,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-10,82,10,,47533.0,2015-12-12,Q,4178/0270,59325.0,2012-02-17,3860/0879,59325.0,2011-02-08,3773/0847,77135.0,2003-07-11,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-10,82,10,,47533.0,2015-12-12,Q,4178/0270,59325.0,2012-02-17,3860/0879,59325.0,2011-02-08,3773/0847,77135.0,2003-07-11,0/0,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-11,82,11,,0.0,1997-10-17,Q,2278/0503,34000.0,1989-08-16,1820/0011,34000.0,1988-10-03,1776/0863,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-11,82,11,,0.0,1997-10-17,Q,2278/0503,34000.0,1989-08-16,1820/0011,34000.0,1988-10-03,1776/0863,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-12,82,12,,0.0,2019-10-17,Q,0/0,0.0,1983-03-31,1469/0705,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-12,82,12,,0.0,2019-10-17,Q,0/0,0.0,1983-03-31,1469/0705,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-12-100,82,12,100,0.0,2012-07-03,Q,0/0,0.0,2012-06-10,0/0,0.0,2012-01-26,3855/0644,270000.0,2005-01-04,3094/0497,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-12-100,82,12,100,0.0,2012-07-03,Q,0/0,0.0,2012-01-26,3855/0644,270000.0,2005-01-04,3094/0497,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-14,82,14,,0.0,1995-07-05,Q,0/0,0.0,1990-04-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-14,82,14,,0.0,1995-07-05,Q,0/0,0.0,1990-04-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,82-15,82,15,,0.0,2025-02-03,U,4917/0396,0.0,1980-01-26,1391/0824,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-15,82,15,,0.0,2025-02-03,U,4917/0396,0.0,1980-01-26,1391/0824,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-16,82,16,,299000.0,2009-11-09,Q,3660/0035,0.0,2007-01-18,3370/0965,0.0,1999-01-21,2369/0916,70000.0,1999-01-20,2369/0916,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-16,82,16,,299000.0,2009-11-09,Q,3660/0035,0.0,2007-01-18,3370/0965,0.0,1999-01-21,2369/0916,70000.0,1999-01-20,2369/0916,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-17,82,17,,0.0,2025-04-07,U,4927/0738,830000.0,2023-07-03,4810/0496,830000.0,2022-09-02,4756/604,0.0,2022-08-02,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-17,82,17,,0.0,2025-04-07,U,4927/0738,830000.0,2023-07-03,4810/0496,830000.0,2022-09-02,4756/604,0.0,2022-08-02,0/0,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-18,82,18,,0.0,2005-10-06,Q,3204/0001,0.0,2003-05-20,2822/0029,0.0,1987-06-20,1675/0809,0.0,1901-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-18,82,18,,0.0,2005-10-06,Q,3204/0001,0.0,2003-05-20,2822/0029,0.0,1987-06-20,1675/0809,0.0,1901-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-21,82,21,,637000.0,2019-09-25,Q,4468/0187,0.0,1996-10-15,2225/0875,0.0,1993-11-10,2059/0397,85000.0,1901-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-21,82,21,,637000.0,2019-09-25,Q,4468/0187,0.0,1996-10-15,2225/0875,0.0,1993-11-10,2059/0397,85000.0,1901-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,82-22,82,22,,85000.0,1989-08-09,Q,1818/0502,166660.0,1989-06-26,1810/0280,166660.0,1901-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-22,82,22,,85000.0,1989-08-09,Q,1818/0502,166660.0,1989-06-26,1810/0280,166660.0,1901-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,82-23,82,23,,63000.0,1989-08-09,Q,1818/0499,0.0,1989-08-09,1818/0496,0.0,1989-06-26,1810/0292,20830.0,1901-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,82-23,82,23,,63000.0,1989-08-09,Q,1818/0499,0.0,1989-08-09,1818/0496,0.0,1989-06-26,1810/0292,20830.0,1901-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-1,83,1,,0.0,1976-03-16,Q,1276/0092,0.0,1901-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-1,83,1,,0.0,1976-03-16,Q,1276/0092,0.0,1901-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,83-2,83,2,,0.0,2003-01-14,Q,2838/0075,0.0,2002-05-03,02662/0925,0.0,2002-05-03,2662/0925,0.0,1999-05-11,02390/0897,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-2,83,2,,0.0,2003-01-14,Q,2838/0075,0.0,2002-05-03,02662/0925,0.0,1999-05-11,02390/0897,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-3,83,3,,78000.0,1999-04-27,Q,2388/0596,0.0,1998-10-26,0/0,0.0,1951-11-01,0813/0065,0.0,1900-01-01,00813/0065,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-3,83,3,,78000.0,1999-04-27,Q,2388/0596,0.0,1998-10-26,0/0,0.0,1951-11-01,0813/0065,0.0,1900-01-01,00813/0065,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-4,83,4,,120000.0,2023-09-06,Q,4824/0741,42000.0,2021-09-27,4671/243,42000.0,2019-05-06,4431/0843,28000.0,2008-08-28,3548/0790,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-4,83,4,,120000.0,2023-09-06,Q,4824/0741,42000.0,2021-09-27,4671/243,42000.0,2019-05-06,4431/0843,28000.0,2008-08-28,3548/0790,Comprehensive sales data from multiple sources - VALIDATED: 4 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-5,83,5,,226000.0,2018-07-26,U,4379/0130,226000.0,2018-07-26,4379/0130,226000.0,2007-01-29,3372/0397,210000.0,2003-07-03,02847/0393,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-5,83,5,,226000.0,2018-07-26,U,4379/0130,226000.0,2007-01-29,3372/0397,210000.0,2003-07-03,02847/0393,,,,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-7,83,7,,0.0,2025-02-03,U,4917/0394,0.0,2025-02-03,4917/0391,0.0,2009-02-27,03586/0884,0.0,2008-04-01,3586/0884,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-7,83,7,,0.0,2025-02-03,U,4917/0394,0.0,2009-02-27,03586/0884,0.0,2008-04-01,3586/0884,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-8,83,8,,0.0,2025-02-03,U,4917/0396,0.0,1992-03-31,1959/211,0.0,1971-03-27,1135/0316,0.0,1900-01-01,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-8,83,8,,0.0,2025-02-03,U,4917/0396,0.0,1992-03-31,1959/211,0.0,1971-03-27,1135/0316,0.0,1900-01-01,0/0,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-9,83,9,,0.0,2018-03-01,Q,4366/0515,0.0,2017-03-24,0/0,0.0,2002-12-27,2760/0495,0.0,2002-02-15,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-9,83,9,,0.0,2018-03-01,Q,4366/0515,0.0,2017-03-24,0/0,0.0,2002-12-27,2760/0495,0.0,2002-02-15,0/0,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-10,83,10,,0.0,1995-07-05,Q,2149/0249,0.0,1900-01-01,0/0,0.0,,nan,nan,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-10,83,10,,0.0,1995-07-05,Q,2149/0249,0.0,1900-01-01,0/0,,,,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 2 sources
ORIGINAL_NHDRA,83-11,83,11,,0.0,2004-02-04,Q,2958/0226,20000.0,1989-08-11,1817/0956,20000.0,1901-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-11,83,11,,0.0,2004-02-04,Q,2958/0226,20000.0,1989-08-11,1817/0956,20000.0,1901-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-12,83,12,,62000.0,2013-09-27,Q,4019/0434,0.0,1967-07-25,1056/0345,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-12,83,12,,62000.0,2013-09-27,Q,4019/0434,0.0,1967-07-25,1056/0345,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-13,83,13,,0.0,2021-12-21,U,4588/374,392000.0,2017-09-15,4311/0298,392000.0,2005-04-13,3129/0182,83000.0,2004-04-30,2989/0484,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-13,83,13,,0.0,2021-12-21,U,4588/374,392000.0,2017-09-15,4311/0298,392000.0,2005-04-13,3129/0182,83000.0,2004-04-30,2989/0484,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-14,83,14,,289900.0,2019-10-15,Q,4476/0238,204500.0,2017-12-11,4331/0283,204500.0,2011-12-19,3949/0206,0.0,2003-10-24,0/0,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-14,83,14,,289900.0,2019-10-15,Q,4476/0238,204500.0,2017-12-11,4331/0283,204500.0,2011-12-19,3949/0206,0.0,2003-10-24,0/0,Comprehensive sales data from multiple sources - VALIDATED: 3 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-15,83,15,,0.0,2010-09-22,Q,3735/0057,124000.0,1997-07-31,2263/0462,124000.0,1992-07-14,1977/0666,0.0,1988-03-31,1730/0911,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-15,83,15,,0.0,2010-09-22,Q,3735/0057,124000.0,1997-07-31,2263/0462,124000.0,1992-07-14,1977/0666,0.0,1988-03-31,1730/0911,Comprehensive sales data from multiple sources - VALIDATED: 2 sales cross-referenced with 4 sources
ORIGINAL_NHDRA,83-17,83,17,,0.0,2006-05-01,Q,3275/0182,25000.0,2006-04-24,3275/0184,25000.0,2006-03-29,3275/0182,0.0,2003-12-17,02937/0567,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-17,83,17,,0.0,2006-05-01,Q,3275/0182,25000.0,2006-04-24,3275/0184,0.0,2003-12-17,02937/0567,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-18,83,18,,0.0,2013-06-21,Q,3990/0585,0.0,2003-11-12,2922/0636,0.0,1999-02-16,2374/0768,0.0,1999-02-16,2374/0768,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-18,83,18,,0.0,2013-06-21,Q,3990/0585,0.0,2003-11-12,2922/0636,0.0,1999-02-16,2374/0768,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,83-19,83,19,,0.0,2013-06-13,Q,3987/0567,0.0,1976-11-19,1298/0410,0.0,1900-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,83-19,83,19,,0.0,2013-06-13,Q,3987/0567,0.0,1976-11-19,1298/0410,0.0,1900-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,84-1,84,1,,0.0,2016-01-12,U,4185/0869,0.0,1994-10-27,2116/0997,0.0,1901-01-01,0/0,0.0,,nan,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,84-1,84,1,,0.0,2016-01-12,U,4185/0869,0.0,1994-10-27,2116/0997,0.0,1901-01-01,0/0,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,84-2,84,2,,259500.0,2001-12-07,Q,2614/0271,0.0,2000-12-14,02505/0352,0.0,2000-12-11,2505/0352,0.0,1992-07-23,01979/0332,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,84-2,84,2,,259500.0,2001-12-07,Q,2614/0271,0.0,2000-12-14,02505/0352,0.0,1992-07-23,01979/0332,,,,Comprehensive sales data from multiple sources - VALIDATED: 1 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,84-4,84,4,,0.0,2012-01-18,Q,3852/0600,0.0,2001-07-03,2555/0915,0.0,2001-06-08,2555/0915,0.0,1998-03-05,02300/0980,Original NHDRA flat file data
CORRECTED_COMPREHENSIVE,84-4,84,4,,0.0,2012-01-18,Q,3852/0600,0.0,2001-07-03,2555/0915,0.0,1998-03-05,02300/0980,,,,Comprehensive sales data from multiple sources - VALIDATED: 0 sales cross-referenced with 3 sources
ORIGINAL_NHDRA,84-5,84,5,,0.0,2025-04-15,U,4929/0457,440000.0,2019-05-28,4436/0435,440000.0,2003-12-09,2937/0568,0.0,1989-08-29,01820/0157,Original NHDRA flat file data
