Parcel ID,Assessment Year,Total Assessed Value,Land Assessed Value,Building Assessed Value,Data Source,Assessment Date,Tax Year
90-59,2022,34392300.0,3154500.0,30356700.0,City Parcel Master,2022-01-01,2022
90-59,2020,30479200.0,3169100.0,26430600.0,NHDRA,2020-01-01,2020
90-59-70300,2022,274900.0,274900.0,0.0,City Parcel Master,2022-01-01,2022
90-59-70300,2020,274900.0,274900.0,0.0,NHDRA,2020-01-01,2020
90-59-70400,2022,359000.0,0.0,353000.0,City Parcel Master,2022-01-01,2022
90-59-70400,2020,,,,NHDRA,2020-01-01,2020
90-60,2022,71400.0,71400.0,0.0,City Parcel Master,2022-01-01,2022
90-60,2020,71400.0,71400.0,0.0,NHDRA,2020-01-01,2020
91-1,2022,276900.0,78900.0,197300.0,City Parcel Master,2022-01-01,2022
91-1,2020,276900.0,78900.0,197300.0,NHDRA,2020-01-01,2020
91-2,2022,252200.0,66800.0,185400.0,City Parcel Master,2022-01-01,2022
91-2,2020,258600.0,66800.0,191800.0,NHDRA,2020-01-01,2020
91-3,2022,268300.0,68800.0,199500.0,City Parcel Master,2022-01-01,2022
91-3,2020,282400.0,68800.0,213600.0,NHDRA,2020-01-01,2020
91-4,2022,292300.0,70900.0,214300.0,City Parcel Master,2022-01-01,2022
91-4,2020,290400.0,70800.0,214300.0,NHDRA,2020-01-01,2020
91-5,2022,321900.0,67300.0,254600.0,City Parcel Master,2022-01-01,2022
91-5,2020,321900.0,67300.0,254600.0,NHDRA,2020-01-01,2020
91-6,2022,275900.0,97100.0,166900.0,City Parcel Master,2022-01-01,2022
91-6,2020,275800.0,97000.0,166900.0,NHDRA,2020-01-01,2020
91-7,2022,296700.0,92100.0,190700.0,City Parcel Master,2022-01-01,2022
91-7,2020,310100.0,92100.0,204100.0,NHDRA,2020-01-01,2020
91-8,2022,307200.0,96100.0,210600.0,City Parcel Master,2022-01-01,2022
91-8,2020,307100.0,96000.0,210600.0,NHDRA,2020-01-01,2020
91-9,2022,305000.0,97100.0,198400.0,City Parcel Master,2022-01-01,2022
91-9,2020,304900.0,97000.0,198400.0,NHDRA,2020-01-01,2020
91-10,2022,244400.0,99100.0,144800.0,City Parcel Master,2022-01-01,2022
91-10,2020,252900.0,99000.0,153400.0,NHDRA,2020-01-01,2020
91-11,2022,211200.0,85500.0,125300.0,City Parcel Master,2022-01-01,2022
91-11,2020,211200.0,85500.0,125300.0,NHDRA,2020-01-01,2020
91-12,2022,223000.0,85500.0,129500.0,City Parcel Master,2022-01-01,2022
91-12,2020,223000.0,85500.0,129500.0,NHDRA,2020-01-01,2020
91-13,2022,415100.0,100100.0,303600.0,City Parcel Master,2022-01-01,2022
91-13,2020,415100.0,100100.0,303600.0,NHDRA,2020-01-01,2020
91-14,2022,393800.0,95100.0,298700.0,City Parcel Master,2022-01-01,2022
91-14,2020,393800.0,95100.0,298700.0,NHDRA,2020-01-01,2020
91-15,2022,289600.0,100100.0,189000.0,City Parcel Master,2022-01-01,2022
91-15,2020,289700.0,100100.0,189100.0,NHDRA,2020-01-01,2020
91-16,2022,349700.0,102100.0,247600.0,City Parcel Master,2022-01-01,2022
91-16,2020,344900.0,102000.0,242900.0,NHDRA,2020-01-01,2020
91-17,2022,278200.0,105000.0,166500.0,City Parcel Master,2022-01-01,2022
91-17,2020,266200.0,105000.0,154900.0,NHDRA,2020-01-01,2020
91-18,2022,262400.0,90100.0,171000.0,City Parcel Master,2022-01-01,2022
91-18,2020,262500.0,90200.0,171000.0,NHDRA,2020-01-01,2020
91-19,2022,209200.0,91400.0,117000.0,City Parcel Master,2022-01-01,2022
91-19,2020,209200.0,91400.0,117000.0,NHDRA,2020-01-01,2020
91-20,2022,258800.0,89400.0,169400.0,City Parcel Master,2022-01-01,2022
91-20,2020,245100.0,89400.0,155700.0,NHDRA,2020-01-01,2020
91-21,2022,436000.0,91400.0,343200.0,City Parcel Master,2022-01-01,2022
91-21,2020,436000.0,91400.0,343200.0,NHDRA,2020-01-01,2020
91-22,2022,374600.0,102100.0,272000.0,City Parcel Master,2022-01-01,2022
91-22,2020,376400.0,102000.0,273900.0,NHDRA,2020-01-01,2020
91-23,2022,352800.0,109700.0,243100.0,City Parcel Master,2022-01-01,2022
91-23,2020,352900.0,109800.0,243100.0,NHDRA,2020-01-01,2020
91-24,2022,308100.0,104500.0,199000.0,City Parcel Master,2022-01-01,2022
91-24,2020,308000.0,104400.0,199000.0,NHDRA,2020-01-01,2020
91-25,2022,285600.0,89400.0,181700.0,City Parcel Master,2022-01-01,2022
91-25,2020,255700.0,89400.0,159200.0,NHDRA,2020-01-01,2020
91-26,2022,501200.0,115000.0,381400.0,City Parcel Master,2022-01-01,2022
91-26,2020,501200.0,115000.0,381400.0,NHDRA,2020-01-01,2020
91-27,2022,544700.0,118800.0,425100.0,City Parcel Master,2022-01-01,2022
91-27,2020,551200.0,118900.0,431500.0,NHDRA,2020-01-01,2020
91-28,2022,340100.0,114400.0,225700.0,City Parcel Master,2022-01-01,2022
91-28,2020,353800.0,114300.0,239500.0,NHDRA,2020-01-01,2020
91-29,2022,229000.0,91400.0,137200.0,City Parcel Master,2022-01-01,2022
91-29,2020,229000.0,91400.0,137200.0,NHDRA,2020-01-01,2020
91-30,2022,237600.0,98100.0,132400.0,City Parcel Master,2022-01-01,2022
91-30,2020,237500.0,98000.0,132400.0,NHDRA,2020-01-01,2020
91-31,2022,353300.0,88100.0,256400.0,City Parcel Master,2022-01-01,2022
91-31,2020,353300.0,88100.0,256400.0,NHDRA,2020-01-01,2020
91-32,2022,265300.0,88100.0,166300.0,City Parcel Master,2022-01-01,2022
91-32,2020,255500.0,88100.0,156500.0,NHDRA,2020-01-01,2020
91-33,2022,349900.0,88100.0,252400.0,City Parcel Master,2022-01-01,2022
91-33,2020,331600.0,88100.0,234100.0,NHDRA,2020-01-01,2020
91-34,2022,366700.0,95100.0,271100.0,City Parcel Master,2022-01-01,2022
91-34,2020,361000.0,95100.0,265400.0,NHDRA,2020-01-01,2020
91-35,2022,277700.0,95100.0,182100.0,City Parcel Master,2022-01-01,2022
91-35,2020,277700.0,95100.0,182100.0,NHDRA,2020-01-01,2020
91-36,2022,282000.0,92100.0,189900.0,City Parcel Master,2022-01-01,2022
91-36,2020,282000.0,92100.0,189900.0,NHDRA,2020-01-01,2020
91-37,2022,406900.0,103900.0,286800.0,City Parcel Master,2022-01-01,2022
91-37,2020,384200.0,103900.0,280000.0,NHDRA,2020-01-01,2020
91-38,2022,413200.0,90100.0,323100.0,City Parcel Master,2022-01-01,2022
91-38,2020,398200.0,90200.0,308000.0,NHDRA,2020-01-01,2020
91-39,2022,328500.0,103100.0,225400.0,City Parcel Master,2022-01-01,2022
91-39,2020,328600.0,103200.0,225400.0,NHDRA,2020-01-01,2020
91-40,2022,254900.0,88100.0,166800.0,City Parcel Master,2022-01-01,2022
91-40,2020,254900.0,88100.0,166800.0,NHDRA,2020-01-01,2020
91-41,2022,310000.0,90100.0,219900.0,City Parcel Master,2022-01-01,2022
91-41,2020,322000.0,90200.0,231800.0,NHDRA,2020-01-01,2020
91-42,2022,250000.0,93100.0,152900.0,City Parcel Master,2022-01-01,2022
91-42,2020,250000.0,93100.0,152900.0,NHDRA,2020-01-01,2020
91-43,2022,276100.0,88800.0,186600.0,City Parcel Master,2022-01-01,2022
91-43,2020,276100.0,88800.0,186600.0,NHDRA,2020-01-01,2020
91-44,2022,333900.0,107400.0,226000.0,City Parcel Master,2022-01-01,2022
91-44,2020,334000.0,107500.0,226000.0,NHDRA,2020-01-01,2020
91-45,2022,314700.0,101100.0,213600.0,City Parcel Master,2022-01-01,2022
91-45,2020,314700.0,101100.0,213600.0,NHDRA,2020-01-01,2020
91-45-100,2022,398800.0,95100.0,303400.0,City Parcel Master,2022-01-01,2022
91-45-100,2020,398800.0,95100.0,303400.0,NHDRA,2020-01-01,2020
91-46,2022,369600.0,92100.0,256300.0,City Parcel Master,2022-01-01,2022
91-46,2020,358200.0,92100.0,265600.0,NHDRA,2020-01-01,2020
91-47,2022,337400.0,96400.0,241000.0,City Parcel Master,2022-01-01,2022
91-47,2020,346200.0,96400.0,249800.0,NHDRA,2020-01-01,2020
91-48,2022,344900.0,99100.0,245800.0,City Parcel Master,2022-01-01,2022
91-48,2020,344800.0,99000.0,245800.0,NHDRA,2020-01-01,2020
91-49,2022,336800.0,99100.0,237100.0,City Parcel Master,2022-01-01,2022
91-49,2020,336700.0,99000.0,237100.0,NHDRA,2020-01-01,2020
91-50,2022,246700.0,81200.0,165500.0,City Parcel Master,2022-01-01,2022
91-50,2020,246700.0,81200.0,165500.0,NHDRA,2020-01-01,2020
91-51,2022,352600.0,105600.0,247000.0,City Parcel Master,2022-01-01,2022
91-51,2020,352700.0,105700.0,247000.0,NHDRA,2020-01-01,2020
91-52,2022,301000.0,104500.0,195900.0,City Parcel Master,2022-01-01,2022
91-52,2020,300900.0,104400.0,195900.0,NHDRA,2020-01-01,2020
91-53,2022,63300.0,63300.0,0.0,City Parcel Master,2022-01-01,2022
91-53,2020,63300.0,63300.0,0.0,NHDRA,2020-01-01,2020
91-54,2022,299700.0,102100.0,197000.0,City Parcel Master,2022-01-01,2022
91-54,2020,299600.0,102000.0,197000.0,NHDRA,2020-01-01,2020
91-55,2022,277200.0,91400.0,185800.0,City Parcel Master,2022-01-01,2022
91-55,2020,277200.0,91400.0,185800.0,NHDRA,2020-01-01,2020
91-56,2022,274700.0,87500.0,178700.0,City Parcel Master,2022-01-01,2022
91-56,2020,274600.0,87400.0,178700.0,NHDRA,2020-01-01,2020
91-57,2022,207800.0,87500.0,105600.0,City Parcel Master,2022-01-01,2022
91-57,2020,207700.0,87400.0,105600.0,NHDRA,2020-01-01,2020
91-58,2022,270400.0,84800.0,185300.0,City Parcel Master,2022-01-01,2022
91-58,2020,270500.0,84900.0,185300.0,NHDRA,2020-01-01,2020
91-59,2022,148600.0,84800.0,63800.0,City Parcel Master,2022-01-01,2022
91-59,2020,148700.0,84900.0,63800.0,NHDRA,2020-01-01,2020
91-60,2022,258100.0,85500.0,167500.0,City Parcel Master,2022-01-01,2022
91-60,2020,258100.0,85500.0,167500.0,NHDRA,2020-01-01,2020
91-61,2022,243600.0,84800.0,158800.0,City Parcel Master,2022-01-01,2022
91-61,2020,243700.0,84900.0,158800.0,NHDRA,2020-01-01,2020
91-62,2022,426000.0,87500.0,338500.0,City Parcel Master,2022-01-01,2022
91-62,2020,381100.0,87400.0,293700.0,NHDRA,2020-01-01,2020
91-63,2022,318700.0,98100.0,214300.0,City Parcel Master,2022-01-01,2022
91-63,2020,318600.0,98000.0,214300.0,NHDRA,2020-01-01,2020
91-64,2022,292900.0,83200.0,209700.0,City Parcel Master,2022-01-01,2022
91-64,2020,292900.0,83200.0,209700.0,NHDRA,2020-01-01,2020
91-65,2022,325400.0,87500.0,237900.0,City Parcel Master,2022-01-01,2022
91-65,2020,325300.0,87400.0,237900.0,NHDRA,2020-01-01,2020
91-66,2022,224200.0,88800.0,134900.0,City Parcel Master,2022-01-01,2022
91-66,2020,224200.0,88800.0,134900.0,NHDRA,2020-01-01,2020
91-67,2022,309800.0,84800.0,223700.0,City Parcel Master,2022-01-01,2022
91-67,2020,309900.0,84900.0,223700.0,NHDRA,2020-01-01,2020
91-68,2022,359600.0,86200.0,273400.0,City Parcel Master,2022-01-01,2022
91-68,2020,327200.0,86200.0,241000.0,NHDRA,2020-01-01,2020
91-69,2022,274700.0,87500.0,187200.0,City Parcel Master,2022-01-01,2022
91-69,2020,285800.0,87400.0,198400.0,NHDRA,2020-01-01,2020
91-70,2022,243400.0,85500.0,157900.0,City Parcel Master,2022-01-01,2022
91-70,2020,243400.0,85500.0,157900.0,NHDRA,2020-01-01,2020
91-71,2022,331300.0,84800.0,246500.0,City Parcel Master,2022-01-01,2022
91-71,2020,331400.0,84900.0,246500.0,NHDRA,2020-01-01,2020
91-72,2022,427600.0,99100.0,328500.0,City Parcel Master,2022-01-01,2022
91-72,2020,430800.0,99200.0,331600.0,NHDRA,2020-01-01,2020
91-73,2022,185200.0,73400.0,111800.0,City Parcel Master,2022-01-01,2022
91-73,2020,185200.0,73400.0,111800.0,NHDRA,2020-01-01,2020
91-74,2022,509400.0,84100.0,419700.0,City Parcel Master,2022-01-01,2022
91-74,2020,469100.0,84100.0,379400.0,NHDRA,2020-01-01,2020
91-75,2022,348300.0,84100.0,264200.0,City Parcel Master,2022-01-01,2022
91-75,2020,348300.0,84100.0,264200.0,NHDRA,2020-01-01,2020
91-76,2022,235100.0,84800.0,148600.0,City Parcel Master,2022-01-01,2022
91-76,2020,235200.0,84900.0,148600.0,NHDRA,2020-01-01,2020
91-77,2022,440000.0,97100.0,342900.0,City Parcel Master,2022-01-01,2022
91-77,2020,439900.0,97000.0,342900.0,NHDRA,2020-01-01,2020
91-78,2022,285100.0,85500.0,199600.0,City Parcel Master,2022-01-01,2022
91-78,2020,285100.0,85500.0,199600.0,NHDRA,2020-01-01,2020
91-79,2022,358700.0,87500.0,271200.0,City Parcel Master,2022-01-01,2022
91-79,2020,358600.0,87400.0,271200.0,NHDRA,2020-01-01,2020
91-80,2022,264000.0,92400.0,171200.0,City Parcel Master,2022-01-01,2022
91-80,2020,263700.0,92300.0,171000.0,NHDRA,2020-01-01,2020
91-80-1,2022,445000.0,87500.0,348000.0,City Parcel Master,2022-01-01,2022
91-80-1,2020,445000.0,87500.0,348000.0,NHDRA,2020-01-01,2020
91-81,2022,339900.0,109000.0,230900.0,City Parcel Master,2022-01-01,2022
91-81,2020,365500.0,108900.0,256600.0,NHDRA,2020-01-01,2020
91-82,2022,365100.0,96100.0,259500.0,City Parcel Master,2022-01-01,2022
91-82,2020,251800.0,96000.0,155800.0,NHDRA,2020-01-01,2020
91-83,2022,331900.0,100900.0,230500.0,City Parcel Master,2022-01-01,2022
91-83,2020,335700.0,100900.0,234300.0,NHDRA,2020-01-01,2020
91-84,2022,304400.0,94100.0,205900.0,City Parcel Master,2022-01-01,2022
91-84,2020,304400.0,94100.0,205900.0,NHDRA,2020-01-01,2020
91-85,2022,248400.0,98100.0,150000.0,City Parcel Master,2022-01-01,2022
91-85,2020,245000.0,98000.0,146700.0,NHDRA,2020-01-01,2020
91-86,2022,239300.0,97100.0,142200.0,City Parcel Master,2022-01-01,2022
91-86,2020,239200.0,97000.0,142200.0,NHDRA,2020-01-01,2020
91-87,2022,490900.0,98100.0,392800.0,City Parcel Master,2022-01-01,2022
91-87,2020,496700.0,98000.0,398700.0,NHDRA,2020-01-01,2020
91-88,2022,238100.0,82300.0,155800.0,City Parcel Master,2022-01-01,2022
91-88,2020,240900.0,82300.0,158600.0,NHDRA,2020-01-01,2020
91-89,2022,271800.0,90100.0,180400.0,City Parcel Master,2022-01-01,2022
91-89,2020,271900.0,90200.0,180400.0,NHDRA,2020-01-01,2020
91-90,2022,255200.0,88800.0,159700.0,City Parcel Master,2022-01-01,2022
91-90,2020,255200.0,88800.0,159700.0,NHDRA,2020-01-01,2020
91-91,2022,210200.0,88800.0,115700.0,City Parcel Master,2022-01-01,2022
91-91,2020,210200.0,88800.0,115700.0,NHDRA,2020-01-01,2020
91-92,2022,292000.0,85500.0,201600.0,City Parcel Master,2022-01-01,2022
91-92,2020,292600.0,85500.0,202200.0,NHDRA,2020-01-01,2020
91-93,2022,228800.0,89400.0,139400.0,City Parcel Master,2022-01-01,2022
91-93,2020,228800.0,89400.0,139400.0,NHDRA,2020-01-01,2020
91-94,2022,291600.0,95100.0,189400.0,City Parcel Master,2022-01-01,2022
91-94,2020,291600.0,95100.0,189400.0,NHDRA,2020-01-01,2020
91-95,2022,244200.0,109700.0,124100.0,City Parcel Master,2022-01-01,2022
91-95,2020,244300.0,109800.0,124100.0,NHDRA,2020-01-01,2020
91-96,2022,338000.0,89400.0,247700.0,City Parcel Master,2022-01-01,2022
91-96,2020,338000.0,89400.0,247700.0,NHDRA,2020-01-01,2020
91-97,2022,252000.0,84100.0,167100.0,City Parcel Master,2022-01-01,2022
91-97,2020,252000.0,84100.0,167100.0,NHDRA,2020-01-01,2020
91-98,2022,268900.0,67400.0,201100.0,City Parcel Master,2022-01-01,2022
91-98,2020,268900.0,67400.0,201100.0,NHDRA,2020-01-01,2020
91-99,2022,383200.0,112700.0,253000.0,City Parcel Master,2022-01-01,2022
91-99,2020,369400.0,112700.0,248500.0,NHDRA,2020-01-01,2020
91-100,2022,421400.0,97100.0,312800.0,City Parcel Master,2022-01-01,2022
91-100,2020,304000.0,97000.0,195500.0,NHDRA,2020-01-01,2020
91-101,2022,358600.0,93100.0,265500.0,City Parcel Master,2022-01-01,2022
91-101,2020,383100.0,93100.0,290000.0,NHDRA,2020-01-01,2020
91-102,2022,351900.0,89400.0,262500.0,City Parcel Master,2022-01-01,2022
91-102,2020,351900.0,89400.0,262500.0,NHDRA,2020-01-01,2020
91-103,2022,218800.0,90800.0,122000.0,City Parcel Master,2022-01-01,2022
91-103,2020,218700.0,90700.0,122000.0,NHDRA,2020-01-01,2020
91-104,2022,272200.0,89400.0,182200.0,City Parcel Master,2022-01-01,2022
91-104,2020,272200.0,89400.0,182200.0,NHDRA,2020-01-01,2020
91-105,2022,102100.0,88800.0,0.0,City Parcel Master,2022-01-01,2022
91-105,2020,102100.0,88800.0,0.0,NHDRA,2020-01-01,2020
91-106,2022,306100.0,98100.0,208000.0,City Parcel Master,2022-01-01,2022
91-106,2020,306000.0,98000.0,208000.0,NHDRA,2020-01-01,2020
91-107,2022,320900.0,89400.0,212600.0,City Parcel Master,2022-01-01,2022
91-107,2020,307600.0,89400.0,212600.0,NHDRA,2020-01-01,2020
91-108,2022,210700.0,63900.0,139400.0,City Parcel Master,2022-01-01,2022
91-108,2020,210700.0,63900.0,139400.0,NHDRA,2020-01-01,2020
91-109,2022,477500.0,75000.0,402500.0,City Parcel Master,2022-01-01,2022
91-109,2020,437000.0,75000.0,362000.0,NHDRA,2020-01-01,2020
91-110,2022,369200.0,67400.0,293800.0,City Parcel Master,2022-01-01,2022
91-110,2020,369200.0,67400.0,293800.0,NHDRA,2020-01-01,2020
91-111,2022,333400.0,72400.0,259800.0,City Parcel Master,2022-01-01,2022
91-111,2020,333400.0,72400.0,259800.0,NHDRA,2020-01-01,2020
91-112,2022,332100.0,73900.0,257800.0,City Parcel Master,2022-01-01,2022
91-112,2020,332100.0,73900.0,257800.0,NHDRA,2020-01-01,2020
91-113,2022,375000.0,68800.0,302100.0,City Parcel Master,2022-01-01,2022
91-113,2020,402800.0,68800.0,329900.0,NHDRA,2020-01-01,2020
91-114,2022,229700.0,78700.0,151000.0,City Parcel Master,2022-01-01,2022
91-114,2020,229500.0,78700.0,150800.0,NHDRA,2020-01-01,2020
91-115,2022,331300.0,96100.0,235200.0,City Parcel Master,2022-01-01,2022
91-115,2020,331200.0,96000.0,235200.0,NHDRA,2020-01-01,2020
91-116,2022,314600.0,81700.0,227500.0,City Parcel Master,2022-01-01,2022
91-116,2020,314600.0,81700.0,227500.0,NHDRA,2020-01-01,2020
91-117,2022,282600.0,85500.0,197100.0,City Parcel Master,2022-01-01,2022
91-117,2020,282600.0,85500.0,197100.0,NHDRA,2020-01-01,2020
91-118,2022,346700.0,93100.0,235000.0,City Parcel Master,2022-01-01,2022
91-118,2020,346700.0,93100.0,235000.0,NHDRA,2020-01-01,2020
91-119,2022,390000.0,90400.0,299600.0,City Parcel Master,2022-01-01,2022
91-119,2020,390100.0,90500.0,299600.0,NHDRA,2020-01-01,2020
91-120,2022,292900.0,66800.0,220400.0,City Parcel Master,2022-01-01,2022
91-120,2020,308400.0,66800.0,235900.0,NHDRA,2020-01-01,2020
91-121,2022,310700.0,66800.0,227300.0,City Parcel Master,2022-01-01,2022
91-121,2020,307100.0,66800.0,233300.0,NHDRA,2020-01-01,2020
91-122,2022,334400.0,87500.0,246900.0,City Parcel Master,2022-01-01,2022
91-122,2020,334300.0,87400.0,246900.0,NHDRA,2020-01-01,2020
91-123,2022,281000.0,85500.0,187400.0,City Parcel Master,2022-01-01,2022
91-123,2020,294200.0,85500.0,200600.0,NHDRA,2020-01-01,2020
91-124,2022,300400.0,84800.0,215600.0,City Parcel Master,2022-01-01,2022
91-124,2020,300500.0,84900.0,215600.0,NHDRA,2020-01-01,2020
91-125,2022,282200.0,87500.0,194100.0,City Parcel Master,2022-01-01,2022
91-125,2020,295700.0,87400.0,207800.0,NHDRA,2020-01-01,2020
91-126,2022,257800.0,87500.0,170300.0,City Parcel Master,2022-01-01,2022
91-126,2020,257700.0,87400.0,170300.0,NHDRA,2020-01-01,2020
91-127,2022,274800.0,99100.0,156300.0,City Parcel Master,2022-01-01,2022
91-127,2020,274700.0,99000.0,156300.0,NHDRA,2020-01-01,2020
91-128,2022,598400.0,71200.0,524400.0,City Parcel Master,2022-01-01,2022
91-128,2020,671300.0,80900.0,587600.0,NHDRA,2020-01-01,2020
91-129,2022,308000.0,90300.0,195100.0,City Parcel Master,2022-01-01,2022
91-129,2020,308000.0,90300.0,195100.0,NHDRA,2020-01-01,2020
91-130,2022,347300.0,105500.0,241800.0,City Parcel Master,2022-01-01,2022
91-130,2020,347400.0,105600.0,241800.0,NHDRA,2020-01-01,2020
91-131,2022,515300.0,98100.0,417200.0,City Parcel Master,2022-01-01,2022
91-131,2020,473900.0,98000.0,375900.0,NHDRA,2020-01-01,2020
91-132,2022,305800.0,104600.0,201200.0,City Parcel Master,2022-01-01,2022
91-132,2020,270200.0,104600.0,165600.0,NHDRA,2020-01-01,2020
91-133,2022,1025200.0,197600.0,827600.0,City Parcel Master,2022-01-01,2022
91-133,2020,1025200.0,197600.0,827600.0,NHDRA,2020-01-01,2020
91-134,2022,289500.0,69300.0,219400.0,City Parcel Master,2022-01-01,2022
91-134,2020,285600.0,69300.0,215500.0,NHDRA,2020-01-01,2020
91-135,2022,300400.0,82400.0,201500.0,City Parcel Master,2022-01-01,2022
91-135,2020,300400.0,82400.0,201500.0,NHDRA,2020-01-01,2020
91-136,2022,224200.0,72600.0,151600.0,City Parcel Master,2022-01-01,2022
91-136,2020,224200.0,72600.0,151600.0,NHDRA,2020-01-01,2020
91-137,2022,278200.0,74900.0,203300.0,City Parcel Master,2022-01-01,2022
91-137,2020,221200.0,74900.0,146300.0,NHDRA,2020-01-01,2020
91-138,2022,280400.0,74200.0,206200.0,City Parcel Master,2022-01-01,2022
91-138,2020,280400.0,74200.0,206200.0,NHDRA,2020-01-01,2020
91-139-101,2022,133400.0,0.0,133400.0,City Parcel Master,2022-01-01,2022
91-139-101,2020,133400.0,0.0,133400.0,NHDRA,2020-01-01,2020
91-139-201,2022,116700.0,0.0,116700.0,City Parcel Master,2022-01-01,2022
91-139-201,2020,116700.0,0.0,116700.0,NHDRA,2020-01-01,2020
91-139-301,2022,113400.0,0.0,113400.0,City Parcel Master,2022-01-01,2022
91-139-301,2020,113400.0,0.0,113400.0,NHDRA,2020-01-01,2020
91-139-401,2022,116200.0,0.0,116200.0,City Parcel Master,2022-01-01,2022
91-139-401,2020,115900.0,0.0,115900.0,NHDRA,2020-01-01,2020
91-140,2022,207000.0,87500.0,116900.0,City Parcel Master,2022-01-01,2022
91-140,2020,206900.0,87400.0,116900.0,NHDRA,2020-01-01,2020
91-141,2022,281200.0,84100.0,197100.0,City Parcel Master,2022-01-01,2022
91-141,2020,280300.0,84100.0,196200.0,NHDRA,2020-01-01,2020
91-142,2022,299200.0,91300.0,207900.0,City Parcel Master,2022-01-01,2022
91-142,2020,299100.0,91200.0,207900.0,NHDRA,2020-01-01,2020
91-143,2022,228800.0,86500.0,142300.0,City Parcel Master,2022-01-01,2022
91-143,2020,228700.0,86400.0,142300.0,NHDRA,2020-01-01,2020
91-144,2022,293600.0,91400.0,202200.0,City Parcel Master,2022-01-01,2022
91-144,2020,293600.0,91400.0,202200.0,NHDRA,2020-01-01,2020
91-145,2022,248800.0,87500.0,154100.0,City Parcel Master,2022-01-01,2022
91-145,2020,248700.0,87400.0,154100.0,NHDRA,2020-01-01,2020
91-146,2022,249800.0,86200.0,163600.0,City Parcel Master,2022-01-01,2022
91-146,2020,249800.0,86200.0,163600.0,NHDRA,2020-01-01,2020
91-147,2022,345600.0,86800.0,256400.0,City Parcel Master,2022-01-01,2022
91-147,2020,317200.0,86800.0,228000.0,NHDRA,2020-01-01,2020
91-148,2022,237500.0,80700.0,156800.0,City Parcel Master,2022-01-01,2022
91-148,2020,237500.0,80700.0,156800.0,NHDRA,2020-01-01,2020
91-149,2022,297900.0,80700.0,214600.0,City Parcel Master,2022-01-01,2022
91-149,2020,297900.0,80700.0,214600.0,NHDRA,2020-01-01,2020
91-150,2022,277300.0,80700.0,196600.0,City Parcel Master,2022-01-01,2022
91-150,2020,277300.0,80700.0,196600.0,NHDRA,2020-01-01,2020
91-151,2022,230500.0,80700.0,149800.0,City Parcel Master,2022-01-01,2022
91-151,2020,230500.0,80700.0,149800.0,NHDRA,2020-01-01,2020
91-154,2022,188100.0,188100.0,0.0,City Parcel Master,2022-01-01,2022
91-154,2020,188100.0,188100.0,0.0,NHDRA,2020-01-01,2020
91-155,2022,106400.0,83200.0,0.0,City Parcel Master,2022-01-01,2022
91-155,2020,106400.0,83200.0,0.0,NHDRA,2020-01-01,2020
91-156,2022,276200.0,83200.0,189300.0,City Parcel Master,2022-01-01,2022
91-156,2020,276200.0,83200.0,189300.0,NHDRA,2020-01-01,2020
91-157,2022,314800.0,88100.0,226700.0,City Parcel Master,2022-01-01,2022
91-157,2020,314800.0,88100.0,226700.0,NHDRA,2020-01-01,2020
91-158,2022,68800.0,41200.0,27600.0,City Parcel Master,2022-01-01,2022
91-158,2020,102300.0,65900.0,36400.0,NHDRA,2020-01-01,2020
91-159,2022,264600.0,84800.0,177200.0,City Parcel Master,2022-01-01,2022
91-159,2020,277100.0,84900.0,183300.0,NHDRA,2020-01-01,2020
91-160,2022,192400.0,84800.0,107600.0,City Parcel Master,2022-01-01,2022
91-160,2020,192500.0,84900.0,107600.0,NHDRA,2020-01-01,2020
91-161,2022,306400.0,90800.0,213700.0,City Parcel Master,2022-01-01,2022
91-161,2020,313500.0,90700.0,220900.0,NHDRA,2020-01-01,2020
91-162,2022,277400.0,89400.0,187500.0,City Parcel Master,2022-01-01,2022
91-162,2020,277300.0,89400.0,187500.0,NHDRA,2020-01-01,2020
91-163,2022,267800.0,99100.0,168700.0,City Parcel Master,2022-01-01,2022
91-163,2020,267900.0,99000.0,168900.0,NHDRA,2020-01-01,2020
91-164,2022,326700.0,85500.0,235200.0,City Parcel Master,2022-01-01,2022
91-164,2020,343300.0,85500.0,251800.0,NHDRA,2020-01-01,2020
