REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,VNS_AYB,VNS_EYB,VNS_STYLE,VNS_STYLE_DESC,VNS_OCC,VNS_OCC_DESC,VNS_GRADE,VNS_GRADE_DESC,VNS_BLDG_AREA_LIVING,VNS_BLDG_AREA_GROSS,VNS_BLDG_AREA_EFFECTIVE,VNS_PCT_GOOD,CNS_ASSESS_VAL
     44,     19,   1700,       ,2001,2017,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2006,5258,2346,95,458000
     44,     19,   1800,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2000,3400,2355,90,411000
     44,     19,   1900,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2001,3144,2238,90,420000
     44,     19,   2000,       ,2001,2013,09,CONTEMPORY,1010,ONE FAM,B,GOOD,1995,3136,2232,91,408100
     44,     19,   2100,       ,2002,2013,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2057,3166,2283,91,426300
     44,     19,   2200,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2279,3562,2701,90,471500
     44,     19,   2300,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2109,4990,2839,90,486200
     44,     19,   2400,       ,2001,2013,09,CONTEMPORY,1010,ONE FAM,B,GOOD,1995,3136,2232,91,407300
     44,     19,   2501,       ,2002,2013,09,CONTEMPORY,1010,ONE FAM,B,GOOD,1985,4616,2800,91,481700
     44,     19,   2502,       ,2004,2013,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2007,3204,2350,91,427200
     44,     19,   2600,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2214,3572,2602,92,464500
     44,     19,   2700,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2134,3592,2471,92,463600
     44,     19,   2800,       ,2001,2016,09,CONTEMPORY,1010,ONE FAM,B+,GOOD (+),2013,3652,2452,94,525600
     44,     19,   2900,       ,2002,2015,09,CONTEMPORY,1010,ONE FAM,B,GOOD,2036,3696,2441,93,439200
     44,     19,   3000,       ,2002,2014,19,RANCH,1010,ONE FAM,C+,AVG. (+),1573,2469,1844,92,269500
     44,     19,   3100,       ,2002,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1780,2723,2070,91,304500
     44,     19,   3200,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2108,2938,2339,92,362800
     44,     19,   3300,       ,2002,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1444,2363,1809,91,278000
     44,     19,   3400,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),1793,2548,2001,92,326800
     44,     19,   3500,       ,2003,2014,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),1785,2756,2024,92,329000
     44,     19,   3600,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),1612,2371,1850,92,308600
     44,     19,   3700,       ,2001,2012,19,RANCH,1010,ONE FAM,C+,AVG. (+),1590,2310,1911,90,279700
     44,     19,   3800,       ,2001,2012,19,RANCH,1010,ONE FAM,C+,AVG. (+),1450,2219,1735,90,268400
     44,     19,   3900,       ,2001,2013,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),1988,2842,2238,91,340400
     44,     19,   4000,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2088,3023,2427,90,363400
     44,     19,   4100,       ,2001,2012,19,RANCH,1010,ONE FAM,C+,AVG. (+),1508,2228,1767,90,266500
     44,     19,   4200,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2158,3065,2399,92,360900
     44,     19,   4300,       ,2002,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1876,2459,2101,91,311400
     44,     19,   4400,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2088,3044,2374,90,355400
     44,     19,   4500,       ,2001,2012,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2020,2882,2276,90,342900
     44,     19,   4600,       ,2001,2012,19,RANCH,1010,ONE FAM,C+,AVG. (+),1754,2838,2031,90,299800
     44,     19,   4700,       ,2000,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1444,2192,1718,91,260300
     44,     19,   4800,       ,2001,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1512,2228,1777,91,268000
     44,     19,   4900,       ,2001,2013,19,RANCH,1010,ONE FAM,C+,AVG. (+),1464,2267,1755,91,264400
     44,     19,   5000,       ,2000,2012,19,RANCH,1010,ONE FAM,C+,AVG. (+),1496,2359,1770,90,274100
     44,     19,   5100,       ,2001,2012,19,RANCH,1010,ONE FAM,C+,AVG. (+),1508,2228,1774,90,274500
     44,     19,   5200,       ,2002,2013,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2018,2853,2268,91,360600
     44,     19,   5300,       ,2002,2014,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),2128,3038,2458,92,375600
     44,     19,   5400,       ,,,,,905V,,,,0,0,0,,0
     44,     19,   5500,       ,,,,,9090,,,,0,0,0,,0
     44,     19,   5600,       ,,,,,9090,,,,0,0,0,,0
     44,     19,   5700,       ,,,,,9090,,,,0,0,0,,0
     44,     20,       ,       ,1986,2013,09,CONTEMPORY,1040,2 FAMILY,C+,AVG. (+),4746,11030,5587,91,699700
     44,     20,    100,       ,1989,2012,09,CONTEMPORY,1010,ONE FAM,C+,AVG. (+),1848,4496,2392,90,356100
     44,     21,       ,       ,,,,,3900,,,,0,0,0,,0
     44,     22,       ,       ,,,,,6000,,,,0,0,0,,0
     44,     23,       ,       ,,,,,6000,,,,0,0,0,,0
     44,     24,       ,       ,,,,,6000,,,,0,0,0,,0
     44,     25,       ,       ,,,,,4410,,,,0,0,0,,0
     44,     26,       ,       ,,,,,1300,,,,0,0,0,,0
     44,     27,       ,       ,,,,,6000,,,,0,0,0,,0
     44,     28,       ,       ,,,,,9090,,,,0,0,0,,0
     44,     29,       ,       ,,,,,3920,,,,0,0,0,,0
     46,      1,       ,       ,1966,1985,57,RELAY BLDG,433C,RAD/TV TWR-Comm,C,Average,1344,1344,1344,63,128900
     46,      2,       ,       ,1970,1976,57,RELAY BLDG,4300,TEL XSTA,C+,Avg. (+),729,729,729,54,59500
     48,      1,       ,       ,,,,,1300,,,,0,0,0,,0
     48,      2,       ,       ,,,,,1300,,,,0,0,0,,0
     48,      3,       ,       ,1850,1982,32,MULTI OFFICE,3400,OFFICE,C-,Avg. (-),4673,7949,5314,60,197900
     48,      4,       ,       ,1965,1932,43,WAREHOUSE,4000,FACTORY,C-,Avg. (-),4179,4179,4179,30,54600
     48,      4,       ,       ,1970,1932,43,WAREHOUSE,4000,FACTORY,C-,Avg. (-),4000,4000,4000,30,52700
     48,      5,       ,       ,1880,1982,71,OFFICE,3400,OFFICE,C+,Avg. (+),3826,5825,4613,60,433900
     48,      6,       ,       ,1940,1993,05,CAPE,1010,ONE FAM,C+,AVG. (+),1842,3768,2247,71,259100
     48,      7,       ,       ,1949,1996,05,CAPE,1010,ONE FAM,C+,AVG. (+),1874,3364,2188,74,256800
     48,      7,    100,       ,,,,,1300,,,,,,,,
     48,      7,    200,       ,,,,,1300,,,,,,,,
     48,      9,       ,       ,1964,1986,36,IND+OFC AREA,3400,OFFICE,C+,Avg. (+),20698,27271,23637,64,888000
     48,     10,       ,       ,,,,,6231,CHARITABLE-Vac,,,,,,,
     48,     11,    101,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1757,93,395100
     48,     11,    102,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1757,93,393100
     48,     11,    103,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1757,93,386000
     48,     11,    104,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1757,93,393100
     48,     11,    105,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1757,93,407200
     48,     11,    106,       ,2009,2014,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1757,92,398100
     48,     11,    201,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1769,1310,93,328600
     48,     11,    202,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1769,1310,93,349300
     48,     11,    203,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1769,1310,93,335700
     48,     11,    204,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1846,1318,93,329600
     48,     11,    205,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1846,1318,93,329600
     48,     11,    206,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1769,1310,93,328600
     48,     11,    301,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1900,1323,93,360700
     48,     11,    302,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1906,1325,93,351500
     48,     11,    303,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,2000,1348,93,349500
     48,     11,    304,       ,2009,2015,08,TNHS,1020,CONDO,03,ADEQUATE,1156,2000,1348,93,356000
     48,     11,    305,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,2000,1348,93,354200
     48,     11,    306,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1916,1325,93,342600
     48,     11,    307,       ,2009,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1900,1323,93,342300
     48,     11,    401,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1900,1323,93,386100
     48,     11,    402,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1900,1323,93,366200
     48,     11,    403,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,2000,1348,93,333000
     48,     11,    404,       ,2010,2015,08,TNHS,1020,CONDO,03,ADEQUATE,1156,2000,1348,93,333000
     48,     11,    405,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1900,1323,93,373800
     48,     11,    406,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1156,1900,1323,93,343800
     48,     11,    501,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,400100
     48,     11,    502,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1488,2312,1763,93,389100
     48,     11,    503,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1260,2072,1447,93,352100
     48,     11,    504,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,390700
     48,     11,    505,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,390700
     48,     11,    601,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,400100
     48,     11,    602,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1472,2306,1749,93,392000
     48,     11,    603,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1386,2168,1649,93,376400
     48,     11,    604,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,395400
     48,     11,    605,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,403100
     48,     11,    701,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,418800
     48,     11,    702,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,390700
     48,     11,    703,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,400100
     48,     11,    704,       ,2010,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1500,2324,1775,93,414200
     49,      1,       ,       ,1870,1984,22,CONVENT`NL,1010,ONE FAM,C,AVERAGE,1107,2272,1512,62,158600
     49,      2,       ,       ,1955,1988,05,CAPE,1010,ONE FAM,C,AVERAGE,780,2460,1114,66,108600
     49,      3,       ,       ,1900,1989,02,BUNGALOW,1010,ONE FAM,C-,AVG. (-),1152,2098,1372,67,148700
     49,      4,       ,       ,1900,1998,22,CONVENT`NL,1010,ONE FAM,C+,AVG. (+),1450,3129,1837,76,264000
     49,      4,    100,       ,1995,2012,22,CONVENT`NL,1010,ONE FAM,C,AVERAGE,1584,2832,1958,90,308700
     49,      5,       ,       ,2008,2014,06,COLONIAL,1010,ONE FAM,C,AVERAGE,2378,4046,2723,92,378100
     49,      5,    200,       ,,,,,1300,,,,0,0,0,,0
     49,      6,       ,       ,1987,2009,19,RANCH,1010,ONE FAM,C,AVERAGE,988,1544,1098,87,164700
     49,      7,       ,       ,1955,1982,43,WAREHOUSE,3250,STORE,C-,Avg. (-),1225,2386,1747,60,70000
     49,      8,       ,       ,1977,2012,05,CAPE,1010,ONE FAM,C+,AVG. (+),1037,4549,1885,90,275200
     49,      9,       ,       ,1955,2004,19,RANCH,1010,ONE FAM,C+,AVG. (+),2024,5761,2901,82,347900
     49,     10,       ,       ,1945,1993,19,RANCH,1010,ONE FAM,C,AVERAGE,1132,1471,1216,71,146200
     49,     11,       ,       ,,,,,1300,,,,0,0,0,,0
     49,     12,       ,       ,2016,2017,19,RANCH,1010,ONE FAM,C,AVERAGE,1512,3074,2122,95,300400
     49,     13,       ,       ,1940,1984,06,COLONIAL,1010,ONE FAM,D+,FAIR (+),1066,2035,1196,62,119300
     49,     14,       ,       ,1950,1993,19,RANCH,1010,ONE FAM,C,AVERAGE,1874,3916,2482,71,244800
     49,     15,       ,       ,1953,1997,05,CAPE,1010,ONE FAM,C,AVERAGE,1499,3093,1780,75,197100
     49,     16,       ,       ,,0,,,1300,,,,0,0,0,,0
     49,     17,       ,       ,2024,2022,06,COLONIAL,1010,ONE FAM,C+,AVG. (+),2128,4244,2808,100,460700
     49,     18,       ,       ,1920,1989,06,COLONIAL,1010,ONE FAM,C,AVERAGE,1632,3205,1907,67,203900
     49,     20,       ,       ,1958,2009,05,CAPE,1010,ONE FAM,C,AVERAGE,1134,2705,1445,87,205000
     49,     22,       ,       ,,0,,,1300,,,,0,0,0,,0
     49,     23,       ,       ,1950,2000,09,CONTEMPORY,1012,ONE FAM W ACC,B-,GOOD (-),2400,4738,2657,78,374700
     49,     23,       ,       ,1992,2012,05,CAPE,1012,ONE FAM W ACC,C-,AVG. (-),634,3080,892,90,150400
     49,     25,       ,       ,1920,1979,19,RANCH,1010,ONE FAM,C-,AVG. (-),856,2508,1183,25,46500
     49,     26,       ,       ,1930,1998,22,CONVENT`NL,1010,ONE FAM,C,AVERAGE,1470,3756,2081,76,263400
     49,     27,       ,       ,1860,2005,22,CONVENT`NL,1010,ONE FAM,C,AVERAGE,1547,3300,2010,83,294400
     49,     28,       ,       ,,,,,1300,,,,0,0,0,,0
     49,     29,       ,       ,1941,1989,19,RANCH,1010,ONE FAM,C,AVERAGE,1344,3610,1566,67,166100
     50,      1,       ,       ,2021,2021,12,MULTI-CONV,1040,2 FAMILY,C+,AVG. (+),2568,4196,2826,99,420100
     50,      2,       ,       ,1930,1998,22,CONVENT`NL,1010,ONE FAM,C,AVERAGE,1073,2268,1361,76,189800
     50,      3,       ,       ,1850,1984,12,MULTI-CONV,1040,2 FAMILY,C,AVERAGE,2616,5826,3243,62,243200
     50,      4,       ,       ,1975,2005,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1080,2628,1650,83,206200
     50,      5,       ,       ,1974,2008,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,944,2139,1361,86,190700
     50,      6,       ,       ,1980,2005,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,874,2975,1722,83,220100
     50,      7,       ,       ,1986,2013,05,CAPE,1010,ONE FAM,C,AVERAGE,1296,3136,1744,91,250200
     50,      8,       ,       ,1980,2005,18,SPLIT/RSD RANCH,1010,ONE FAM,C,AVERAGE,1144,3200,1819,83,208100
     50,      9,       ,       ,1976,2008,19,RANCH,1010,ONE FAM,C,AVERAGE,2312,6294,3011,86,351600
     50,     10,       ,       ,1987,2012,19,RANCH,1010,ONE FAM,C,AVERAGE,1092,3332,1817,90,248500
     50,     11,       ,       ,1960,2009,05,CAPE,1010,ONE FAM,C,AVERAGE,1512,2822,1779,87,247600
     50,     12,       ,       ,1987,2009,05,CAPE,1010,ONE FAM,C,AVERAGE,1166,3551,1619,87,233300
     50,     13,       ,       ,1987,2012,05,CAPE,1010,ONE FAM,C,AVERAGE,1166,2996,1542,90,227200
     50,     14,   1101,       ,1988,2012,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1222,1605,1289,90,243500
     50,     14,   1201,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,2177,1286,85,216000
     50,     14,   1301,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,2177,1286,85,229700
     50,     14,   1401,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1218,1584,1283,85,229500
     50,     14,   1501,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,221200
     50,     14,   1601,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,229700
     50,     14,   2102,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,229700
     50,     14,   2202,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,229700
     50,     14,   2302,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,229700
     50,     14,   2402,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,221200
     50,     14,   3103,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,220800
     50,     14,   3203,       ,1988,2007,08,TNHS,1020,CONDO,03,ADEQUATE,1194,1584,1261,85,219000
     50,     14,   3303,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   3403,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   4104,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1194,1584,1261,85,219000
     50,     14,   4204,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   4304,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   4404,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   4504,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   4604,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1199,1560,1262,85,219100
     50,     14,   5105,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,229700
     50,     14,   5205,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,229700
     50,     14,   5305,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1222,1598,1287,85,229800
     50,     14,   5405,       ,1988,2007,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1223,1584,1286,85,222900
     50,     15,  10101,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  10201,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  10301,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  10401,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  10501,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  11101,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  11201,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  11301,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  11401,       ,1987,2012,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,90,138800
     50,     15,  11501,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  20102,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  20202,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  20302,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  20402,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  20502,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  21102,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  21202,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  21302,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  21402,       ,1987,2013,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,91,141500
     50,     15,  21502,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  30103,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  30203,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  30303,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  30403,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  30503,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  31103,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  31203,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  31303,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  31403,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,130100
     50,     15,  31503,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  40104,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  40204,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  40304,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  40404,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  40504,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  41104,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  41204,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  41304,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  41404,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  41504,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  50105,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  50205,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  50305,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  50405,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  50505,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,120500
     50,     15,  51105,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
     50,     15,  51205,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  51305,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,131100
     50,     15,  51405,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,594,594,85,130100
     50,     15,  51505,       ,1987,2007,07,CONDO-GRDN,1020,CONDO,03,ADEQUATE,594,659,601,85,131800
