REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,REM_PRCL_LOCN,PRC_TTL_LND_AREA_ACRES,LND_FRONTAGE,LND_DEPTH,LND_SITE_IDX,LND_OCC,LND_OCC_DESC,LND_ASSESS_VAL,LND_LINE_NUM,LND_BLDG_NUM
     50,     49,   2006,       ,299 MOUNT SUPPORT RD #20,0.000000,,,5,1020,CONDO,,1,1
     50,     49,   2106,       ,299 MOUNT SUPPORT RD #21,0.000000,,,5,1020,CONDO,,1,1
     50,     49,   2207,       ,299 MOUNT SUPPORT RD 22,0.000000,,,5,1020,CONDO,,1,1
     50,     49,   2307,       ,299 MOUNT SUPPORT RD 23,0.000000,,,5,1020,CONDO,,1,1
     50,     49,   2407,       ,299 MOUNT SUPPORT RD 24,0.000000,,,5,1020,CONDO,,1,1
     50,     50,       ,       ,1 PLACID SQ,0.230000,,,5,1010,ONE FAM,67300.00,1,1
     50,     51,       ,       ,2 PLACID SQ,0.220000,,,5,1010,ONE FAM,70300.00,1,1
     50,     52,       ,       ,3 PLACID SQ,0.190000,,,0,1010,ONE FAM,,1,2
     50,     52,       ,       ,3 PLACID SQ,0.190000,,,5,1010,ONE FAM,68800.00,1,1
     50,     53,       ,       ,4 PLACID SQ,0.350000,,,5,1010,ONE FAM,79900.00,1,1
     50,     54,       ,       ,5 PLACID SQ,0.230000,,,5,1010,ONE FAM,70800.00,1,1
     50,     55,       ,       ,6 PLACID SQ,0.320000,,,5,1010,ONE FAM,73900.00,1,1
     50,     56,       ,       ,8 PLACID SQ ,0.490000,,,5,1010,ONE FAM,77800.00,1,1
     50,     57,       ,       ,9 PLACID SQ,0.240000,,,5,1040,2 FAMILY,68000.00,1,1
     51,      1,       ,       ,41 LABOMBARD RD ,2.350000,,,0,3160,COMMWHSE,15300.00,2,1
     51,      1,       ,       ,41 LABOMBARD RD ,2.350000,,,C,3160,COMMWHSE,733100.00,1,1
     51,      2,       ,       ,52 N LABOMBARD RD ,2.850000,,,0,9050,CHARITABLE,,1,2
     51,      2,       ,       ,52 N LABOMBARD RD ,2.850000,,,0,905I,CHARITABLE-Ind,1100.00,3,1
     51,      2,       ,       ,52 N LABOMBARD RD ,2.850000,,,0,905I,CHARITABLE-Ind,3100.00,2,1
     51,      2,       ,       ,52 N LABOMBARD RD ,2.850000,,,C,905I,CHARITABLE-Ind,977500.00,1,1
     51,      3,       ,       ,50 N LABOMBARD RD ,5.680000,,,0,905I,CHARITABLE-Ind,10900.00,3,1
     51,      3,       ,       ,50 N LABOMBARD RD ,5.680000,,,0,905I,CHARITABLE-Ind,38000.00,2,1
     51,      3,       ,       ,50 N LABOMBARD RD ,5.680000,,,C,905I,CHARITABLE-Ind,696500.00,1,1
     51,     10,       ,       ,40 N LABOMBARD RD ,18.610000,,,0,4020,IND OFC,8600.00,2,1
     51,     10,       ,       ,40 N LABOMBARD RD ,18.610000,,,0,4020,IND OFC,32700.00,3,1
     51,     10,       ,       ,40 N LABOMBARD RD ,18.610000,,,C,4020,IND OFC,733100.00,1,1
     51,     11,       ,       ,32 LABOMBARD RD ,2.000000,,,5,1040,2 FAMILY,212600.00,1,1
     51,     12,       ,       ,24 LABOMBARD RD ,50.600000,,,0,101A,RSA 75:11,3600.00,2,1
     51,     12,       ,       ,24 LABOMBARD RD ,50.600000,,,0,6120,M HDWD,2525.00,3,1
     51,     12,       ,       ,24 LABOMBARD RD ,50.600000,,,5,101A,RSA 75:11,89800.00,1,1
     51,     13,       ,       ,150 HEATER RD ,50.920000,,,0,3530,FRAT ORG,86200.00,2,1
     51,     13,       ,       ,150 HEATER RD ,50.920000,,,0,4330,RAD/TV TWR,0.00,5,1
     51,     13,       ,       ,150 HEATER RD ,50.920000,,,0,6001,FARM REC,3015.00,3,1
     51,     13,       ,       ,150 HEATER RD ,50.920000,,,0,6231,OTHER REC,1595.00,4,1
     51,     13,       ,       ,150 HEATER RD ,50.920000,,,C,3530,FRAT ORG,488700.00,1,1
     51,     13,      T,       ,150 HEATER RD ,1.500000,,,C,430V,TEL XSTA-Vac,275000.00,1,1
     51,     14,       ,       ,39 LABOMBARD RD,2.310000,,,0,4040,R+D BLDG,4100.00,2,1
     51,     14,       ,       ,39 LABOMBARD RD,2.310000,,,C,4040,R+D BLDG,977500.00,1,1
     51,     15,       ,       ,33 LABOMBARD RD ,2.550000,,,0,0430,IND/COM,6300.00,2,1
     51,     15,       ,       ,33 LABOMBARD RD ,2.550000,,,C,0430,IND/COM,977500.00,1,1
     52,      1,       ,       ,0 ALDEN RD ,35.220000,,,0,6230,OTHER,1320.00,2,1
     52,      1,       ,       ,0 ALDEN RD ,35.220000,,,5,6230,OTHER,125.00,1,1
     52,      2,       ,       ,0 ALDEN RD ,28.100000,,,0,6211,WP REC,2335.00,3,1
     52,      2,       ,       ,0 ALDEN RD ,28.100000,,,0,6231,OTHER REC,195.00,2,1
     52,      2,       ,       ,0 ALDEN RD ,28.100000,,,5,6231,OTHER REC,95.00,1,1
     52,      3,       ,       ,0 ALDEN RD ,24.980000,,,0,6231,OTHER REC,880.00,2,1
     52,      3,       ,       ,0 ALDEN RD ,24.980000,,,5,6231,OTHER REC,120.00,1,1
     52,      5,       ,       ,30 STEVENS RD ,16.400000,,,0,6001,FARM REC,3485.00,2,1
     52,      5,       ,       ,30 STEVENS RD ,16.400000,,,5,1010,ONE FAM,330600.00,1,1
     52,      5,    100,       ,40 STEVENS RD,3.630000,,,0,1010,ONE FAM,1800.00,2,1
     52,      5,    100,       ,40 STEVENS RD,3.630000,,,5,1010,ONE FAM,180300.00,1,1
     52,      6,       ,       ,14 STEVENS RD ,12.999995,,,0,6001,FARM REC,3100.00,2,1
     52,      6,       ,       ,14 STEVENS RD ,12.999995,,,5,1010,ONE FAM,201700.00,1,1
     52,      8,       ,       ,161 HARDY HILL RD ,7.470000,,,0,1010,ONE FAM,4500.00,2,1
     52,      8,       ,       ,161 HARDY HILL RD ,7.470000,,,5,1010,ONE FAM,210400.00,1,1
     52,      9,       ,       ,155 HARDY HILL RD ,13.470000,,,0,1010,ONE FAM,900.00,2,1
     52,      9,       ,       ,155 HARDY HILL RD ,13.470000,,,0,6001,FARM REC,1510.00,3,1
     52,      9,       ,       ,155 HARDY HILL RD ,13.470000,,,0,6221,HDWD REC,335.00,4,1
     52,      9,       ,       ,155 HARDY HILL RD ,13.470000,,,5,1010,ONE FAM,270500.00,1,1
     52,     10,       ,       ,177 HARDY HILL RD ,5.010000,,,0,6210,PINE,125.00,3,1
     52,     10,       ,       ,177 HARDY HILL RD ,5.010000,,,0,6220,HDWD,245.00,2,1
     52,     10,       ,       ,177 HARDY HILL RD ,5.010000,,,5,1010,ONE FAM,114600.00,1,1
     52,     11,       ,       ,0 HARDY HILL RD ,19.680000,,,0,6200,WET,320.00,2,1
     52,     11,       ,       ,0 HARDY HILL RD ,19.680000,,,5,6200,WET,60.00,1,1
     52,     12,       ,       ,15 SUNSET ROCK RD ,12.301009,,,0,6001,FARM REC,1170.00,2,1
     52,     12,       ,       ,15 SUNSET ROCK RD ,12.301009,,,0,6231,OTHER REC,140.00,3,1
     52,     12,       ,       ,15 SUNSET ROCK RD ,12.301009,,,5,1010,ONE FAM,121600.00,1,1
     52,     14,       ,       ,0 STEVENS RD ,56.000000,,,0,6001,FARM REC,650.00,2,1
     52,     14,       ,       ,0 STEVENS RD ,56.000000,,,0,6001,FARM REC,5760.00,3,1
     52,     14,       ,       ,0 STEVENS RD ,56.000000,,,0,6231,OTHER REC,1365.00,4,1
     52,     14,       ,       ,0 STEVENS RD ,56.000000,,,5,1060,OUT BLDS,71200.00,1,1
     52,     15,       ,       ,113 HARDY HILL RD,0.970000,,,5,1010,ONE FAM,114700.00,1,1
     52,     16,       ,       ,0 STEVENS RD ,49.870000,,,0,6000,FARM,975.00,2,1
     52,     16,       ,       ,0 STEVENS RD ,49.870000,,,0,6100,UNPROD,240.00,6,1
     52,     16,       ,       ,0 STEVENS RD ,49.870000,,,0,6200,WET,50.00,5,1
     52,     16,       ,       ,0 STEVENS RD ,49.870000,,,0,6210,PINE,3180.00,3,1
     52,     16,       ,       ,0 STEVENS RD ,49.870000,,,0,6230,OTHER,160.00,4,1
     52,     16,       ,       ,0 STEVENS RD ,49.870000,,,5,6000,FARM,975.00,1,1
     52,     16,    100,       ,53 STEVENS RD,3.020000,,,0,1010,ONE FAM,0.00,2,1
     52,     16,    100,       ,53 STEVENS RD,3.020000,,,5,1010,ONE FAM,137100.00,1,1
     52,     17,       ,       ,100 ALDEN RD ,75.900000,,,0,1010,ONE FAM,27600.00,2,1
     52,     17,       ,       ,100 ALDEN RD ,75.900000,,,0,6230,OTHER,2495.00,3,1
     52,     17,       ,       ,100 ALDEN RD ,75.900000,,,5,1010,ONE FAM,210400.00,1,1
     52,     18,       ,       ,9 EAGLE RIDGE DR,3.800000,,,0,1050,3 FAMILY,1800.00,2,1
     52,     18,       ,       ,9 EAGLE RIDGE DR,3.800000,,,5,1050,3 FAMILY,190300.00,1,1
     52,     19,       ,       ,19 EAGLE RIDGE DR ,5.150000,,,0,1012,ONE FAM W ACC,4900.00,2,1
     52,     19,       ,       ,19 EAGLE RIDGE DR ,5.150000,,,5,1012,ONE FAM W ACC,138600.00,1,1
     52,     20,       ,       ,60 STEVENS RD ,5.990000,,,0,1010,ONE FAM,6900.00,2,1
     52,     20,       ,       ,60 STEVENS RD ,5.990000,,,5,1010,ONE FAM,144300.00,1,1
     52,     21,       ,       ,25 EAGLE RIDGE DR,5.060000,,,0,1010,ONE FAM,4700.00,2,1
     52,     21,       ,       ,25 EAGLE RIDGE DR,5.060000,,,5,1010,ONE FAM,190300.00,1,1
     52,     22,       ,       ,0 EAGLE RIDGE DR ,5.100000,,,0,6001,FARM REC,545.00,2,1
     52,     22,       ,       ,0 EAGLE RIDGE DR ,5.100000,,,5,6001,FARM REC,780.00,1,1
     52,     23,       ,       ,26 EAGLE RIDGE DR,6.370000,,,0,1010,ONE FAM,8200.00,2,1
     52,     23,       ,       ,26 EAGLE RIDGE DR,6.370000,,,5,1010,ONE FAM,275200.00,1,1
     52,     24,       ,       ,14 EAGLE RIDGE DR ,17.410009,,,0,1012,ONE FAM W ACC,,1,2
     52,     24,       ,       ,14 EAGLE RIDGE DR ,17.410009,,,0,6001,FARM REC,1300.00,3,1
     52,     24,       ,       ,14 EAGLE RIDGE DR ,17.410009,,,0,6221,HDWD REC,700.00,2,1
     52,     24,       ,       ,14 EAGLE RIDGE DR ,17.410009,,,5,1012,ONE FAM W ACC,277900.00,1,1
     52,     25,       ,       ,0 EAGLE RIDGE DR ,5.430000,,,0,6001,FARM REC,630.00,2,1
     52,     25,       ,       ,0 EAGLE RIDGE DR ,5.430000,,,5,6001,FARM REC,780.00,1,1
     52,     26,       ,       ,0 EAGLE RIDGE DR,23.130000,,,0,6000,FARM,1885.00,3,1
     52,     26,       ,       ,0 EAGLE RIDGE DR,23.130000,,,0,6230,OTHER,480.00,2,1
     52,     26,       ,       ,0 EAGLE RIDGE DR,23.130000,,,5,6230,OTHER,125.00,1,1
     52,     27,       ,       ,55 EAGLE RIDGE DR,6.830000,,,0,1010,ONE FAM,10000.00,2,1
     52,     27,       ,       ,55 EAGLE RIDGE DR,6.830000,,,5,1010,ONE FAM,244600.00,1,1
     52,     28,       ,       ,0 HARDY HILL RD ,5.250000,,,0,6001,FARM REC,365.00,2,1
     52,     28,       ,       ,0 HARDY HILL RD ,5.250000,,,0,6221,HDWD REC,60.00,3,1
     52,     28,       ,       ,0 HARDY HILL RD ,5.250000,,,5,6001,FARM REC,780.00,1,1
     52,     29,       ,       ,HARDY HILL ,6.000000,,,0,6210,PINE,445.00,2,1
     52,     29,       ,       ,HARDY HILL ,6.000000,,,0,6220,HDWD,120.00,3,1
     52,     29,       ,       ,HARDY HILL ,6.000000,,,5,1300,RES LAND,12300.00,1,1
     54,      1,       ,       ,51 JENKINS RD,10.900000,,,0,1010,ONE FAM,18200.00,2,1
     54,      1,       ,       ,51 JENKINS RD,10.900000,,,5,1010,ONE FAM,270500.00,1,1
     54,      1,    100,       ,57 JENKINS RD,2.900000,,,5,1010,ONE FAM,150500.00,1,1
     54,      2,       ,       ,65 JENKINS RD,3.230000,,,0,1010,ONE FAM,700.00,2,1
     54,      2,       ,       ,65 JENKINS RD,3.230000,,,0,101C,ONE FAM-Comm,,1,2
     54,      2,       ,       ,65 JENKINS RD,3.230000,,,5,1010,ONE FAM,180300.00,1,1
     54,      3,       ,       ,71 JENKINS RD,1.800000,,,5,1010,ONE FAM,120700.00,1,1
     54,      4,       ,       ,91 JENKINS RD,7.720000,,,0,9030,MUNICPAL,6100.00,2,1
     54,      4,       ,       ,91 JENKINS RD,7.720000,,,C,9030,MUNICPAL,210800.00,1,1
     54,      5,       ,       ,187 HARDY HILL RD ,12.230020,,,0,6220,HDWD,210.00,2,1
     54,      5,       ,       ,187 HARDY HILL RD ,12.230020,,,0,6220,HDWD,810.00,3,1
     54,      5,       ,       ,187 HARDY HILL RD ,12.230020,,,5,1010,ONE FAM,187300.00,1,1
     54,      5,    100,       ,205 HARDY HILL RD,3.690000,,,0,1010,ONE FAM,1600.00,2,1
     54,      5,    100,       ,205 HARDY HILL RD,3.690000,,,5,1010,ONE FAM,120200.00,1,1
     54,      6,       ,       ,193 HARDY HILL RD,8.260000,,,0,1010,ONE FAM,13600.00,2,1
     54,      6,       ,       ,193 HARDY HILL RD,8.260000,,,5,1010,ONE FAM,120200.00,1,1
     54,      7,       ,       ,10 BROOK RD ,4.970000,,,0,3160,COMMWHSE,300.00,2,1
     54,      7,       ,       ,10 BROOK RD ,4.970000,,,C,3160,COMMWHSE,42200.00,1,1
     54,      8,       ,       ,1 DORSET LN ,105.400000,,,0,6000,FARM,4750.00,2,1
     54,      8,       ,       ,1 DORSET LN ,105.400000,,,0,6230,OTHER,3540.00,3,1
     54,      8,       ,       ,1 DORSET LN ,105.400000,,,5,1010,ONE FAM,210400.00,1,1
     54,      9,       ,       ,84 JENKINS RD ,2.080005,,,5,1010,ONE FAM,122100.00,1,1
     54,     10,       ,       ,0 DORSET LN ,10.100000,,,0,9090,OPEN SPACE,0.00,1,1
     54,     10,       ,       ,0 DORSET LN ,10.100000,,,0,9090,OPEN SPACE,0.00,2,1
     54,     11,       ,       ,5 DORSET LN ,2.700000,,,5,1010,ONE FAM,184900.00,1,1
     54,     12,       ,       ,9 DORSET LN ,2.300000,,,5,1010,ONE FAM,186100.00,1,1
     54,     13,       ,       ,13 DORSET LN ,2.200000,,,5,1010,ONE FAM,196300.00,1,1
     54,     14,       ,       ,16 DORSET LN,2.219995,,,5,1010,ONE FAM,217400.00,1,1
     54,     15,       ,       ,25 DORSET LN,2.660009,,,5,1010,ONE FAM,215900.00,1,1
     54,     16,       ,       ,29 DORSET LN,2.300000,,,5,1010,ONE FAM,289300.00,1,1
     54,     17,       ,       ,31 DORSET LN ,2.300000,,,5,1010,ONE FAM,340300.00,1,1
     54,     18,       ,       ,32 DORSET LN ,2.600000,,,5,1010,ONE FAM,339500.00,1,1
     54,     19,       ,       ,30 DORSET LN,4.600000,,,0,1010,ONE FAM,3600.00,2,1
     54,     19,       ,       ,30 DORSET LN,4.600000,,,5,1010,ONE FAM,337300.00,1,1
     54,     20,       ,       ,20 DORSET LN,3.200000,,,0,1010,ONE FAM,600.00,2,1
     54,     20,       ,       ,20 DORSET LN,3.200000,,,5,1010,ONE FAM,284000.00,1,1
     54,     21,       ,       ,14 DORSET LN ,2.200000,,,5,1010,ONE FAM,341800.00,1,1
     54,     22,       ,       ,10 DORSET LN,2.958563,,,5,1010,ONE FAM,334000.00,1,1
     54,     23,       ,       ,4 DORSET LN ,1.959481,,,5,1010,ONE FAM,341100.00,1,1
     54,     24,       ,       ,0 JENKINS RD ,3.100000,,,0,6000,FARM,25.00,3,1
     54,     24,       ,       ,0 JENKINS RD ,3.100000,,,0,6000,FARM,450.00,2,1
     54,     24,       ,       ,0 JENKINS RD ,3.100000,,,5,1320,UNDEV,5700.00,1,1
     54,     26,       ,       ,56 JENKINS RD ,2.000000,,,5,1010,ONE FAM,275000.00,1,1
     54,     27,       ,       ,50 JENKINS RD ,2.069995,,,5,1010,ONE FAM,274700.00,1,1
     54,     28,       ,       ,42 JENKINS RD ,2.139991,,,5,1010,ONE FAM,152400.00,1,1
     54,     29,       ,       ,36 JENKINS RD,3.070000,,,0,1010,ONE FAM,200.00,2,1
     54,     29,       ,       ,36 JENKINS RD,3.070000,,,5,1010,ONE FAM,120200.00,1,1
     54,     30,       ,       ,0 JENKINS RD ,55.400000,,,0,6001,FARM REC,780.00,2,1
     54,     30,       ,       ,0 JENKINS RD ,55.400000,,,0,6101,UNPROD REC,475.00,3,1
     54,     30,       ,       ,0 JENKINS RD ,55.400000,,,0,6221,HDWD REC,1560.00,4,1
     54,     30,       ,       ,0 JENKINS RD ,55.400000,,,5,6001,FARM REC,780.00,1,1
     54,     31,       ,       ,16 JENKINS RD,1.000000,,,5,1010,ONE FAM,120500.00,1,1
     54,     32,       ,       ,511 DARTMOUTH COLLEGE HWY ,64.660000,,,0,6230,OTHER,40.00,2,1
     54,     32,       ,       ,511 DARTMOUTH COLLEGE HWY ,64.660000,,,0,6230,OTHER,2530.00,3,1
     54,     32,       ,       ,511 DARTMOUTH COLLEGE HWY ,64.660000,,,5,1040,2 FAMILY,86100.00,1,1
     54,     32,    100,       ,44 WESTVIEW LN ,116.560000,,,0,1010,ONE FAM,1200.00,2,1
     54,     32,    100,       ,44 WESTVIEW LN ,116.560000,,,0,6231,OTHER REC,4535.00,3,1
     54,     32,    100,       ,44 WESTVIEW LN ,116.560000,,,5,1010,ONE FAM,258700.00,1,1
     54,     32,  70100,       ,0 WESTVIEW LN,0.830000,,,5,4320,CABL TWR,67100.00,1,1
     54,     33,       ,       ,515 DARTMOUTH COLLEGE HWY,3.100000,,,0,1050,3 FAMILY,,1,2
     54,     33,       ,       ,515 DARTMOUTH COLLEGE HWY,3.100000,,,0,1050,3 FAMILY,4700.00,2,1
     54,     33,       ,       ,515 DARTMOUTH COLLEGE HWY,3.100000,,,5,1050,3 FAMILY,80800.00,1,1
     54,     34,       ,       ,46 WESTVIEW LN ,40.500000,,,0,430V,TEL XSTA-Vac,216000.00,1,1
     54,     34,       ,       ,46 WESTVIEW LN ,40.500000,,,0,6231,OTHER REC,1580.00,2,1
     54,     35,       ,       ,523 DARTMOUTH COLLEGE HWY ,26.470000,,,0,6230,OTHER,110.00,2,1
     54,     35,       ,       ,523 DARTMOUTH COLLEGE HWY ,26.470000,,,0,6230,OTHER,1290.00,3,1
     54,     35,       ,       ,523 DARTMOUTH COLLEGE HWY ,26.470000,,,5,1010,ONE FAM,80800.00,1,1
     54,     36,       ,       ,529 DARTMOUTH COLLEGE HWY,0.470000,,,5,1010,ONE FAM,69100.00,1,1
     54,     37,       ,       ,181 HARDY HILL RD ,11.669966,,,0,6220,HDWD,200.00,2,1
     54,     37,       ,       ,181 HARDY HILL RD ,11.669966,,,0,6220,HDWD,765.00,3,1
     54,     37,       ,       ,181 HARDY HILL RD ,11.669966,,,5,1300,RES LAND,27800.00,1,1
     56,      1,       ,       ,531 DARTMOUTH COLLEGE HWY ,2.869995,,,0,340R,OFFICE-Res,,1,2
     56,      1,       ,       ,531 DARTMOUTH COLLEGE HWY ,2.869995,,,5,013R,RES/COM-Res,90200.00,1,1
     56,      2,       ,       ,541 DARTMOUTH COLLEGE HWY ,16.800000,,,0,6231,OTHER REC,550.00,2,1
     56,      2,       ,       ,541 DARTMOUTH COLLEGE HWY ,16.800000,,,5,1010,ONE FAM,94100.00,1,1
     56,      3,       ,       ,571 DARTMOUTH COLLEGE HWY ,3.130000,,,0,1040,2 FAMILY,3200.00,2,1
     56,      3,       ,       ,571 DARTMOUTH COLLEGE HWY ,3.130000,,,0,6001,FARM REC,25.00,3,1
     56,      3,       ,       ,571 DARTMOUTH COLLEGE HWY ,3.130000,,,5,1040,2 FAMILY,101000.00,1,1
     56,      3,    100,       ,0 DARTMOUTH COLLEGE HWY ,89.900000,,,0,6001,FARM REC,2710.00,2,1
     56,      3,    100,       ,0 DARTMOUTH COLLEGE HWY ,89.900000,,,0,6111,M WP REC,1580.00,4,1
     56,      3,    100,       ,0 DARTMOUTH COLLEGE HWY ,89.900000,,,0,6131,M OTHER REC,1370.00,3,1
     56,      3,    100,       ,0 DARTMOUTH COLLEGE HWY ,89.900000,,,5,6001,FARM REC,260.00,1,1
     56,      3,    200,       ,0 DARTMOUTH COLLEGE HWY,1.000000,,,5,6000,FARM,260.00,1,1
     56,      4,       ,       ,589 DARTMOUTH COLLEGE HWY ,2.000000,,,0,1010,ONE FAM,2300.00,2,1
     56,      4,       ,       ,589 DARTMOUTH COLLEGE HWY ,2.000000,,,5,1010,ONE FAM,101000.00,1,1
     56,      6,       ,       ,19 RUDSBORO RD,1.320000,,,0,1010,ONE FAM,600.00,2,1
     56,      6,       ,       ,19 RUDSBORO RD,1.320000,,,5,1010,ONE FAM,80800.00,1,1
     56,      8,       ,       ,25 RUDSBORO RD ,11.100000,,,0,6230,OTHER,110.00,2,1
     56,      8,       ,       ,25 RUDSBORO RD ,11.100000,,,0,6230,OTHER,445.00,3,1
     56,      8,       ,       ,25 RUDSBORO RD ,11.100000,,,5,1010,ONE FAM,89800.00,1,1
     56,      8,    100,       ,23 RUDSBORO RD,5.100000,,,0,1010,ONE FAM,3200.00,2,1
     56,      8,    100,       ,23 RUDSBORO RD,5.100000,,,0,1010,ONE FAM,3300.00,3,1
     56,      8,    100,       ,23 RUDSBORO RD,5.100000,,,5,1010,ONE FAM,89800.00,1,1
     56,      9,       ,       ,35 RUDSBORO RD,5.000000,,,0,1010,ONE FAM,3400.00,2,1
     56,      9,       ,       ,35 RUDSBORO RD,5.000000,,,0,1010,ONE FAM,3400.00,3,1
     56,      9,       ,       ,35 RUDSBORO RD,5.000000,,,5,1010,ONE FAM,89800.00,1,1
     56,      9,    100,       ,51 RUDSBORO RD,5.150000,,,0,1010,ONE FAM,500.00,2,1
     56,      9,    100,       ,51 RUDSBORO RD,5.150000,,,5,1010,ONE FAM,94100.00,1,1
     56,     10,    100,       ,0 RUDSBORO RD,3.390000,,,0,1300,RES LAND,900.00,3,1
     56,     10,    100,       ,0 RUDSBORO RD,3.390000,,,0,1300,RES LAND,4500.00,2,1
     56,     10,    100,       ,0 RUDSBORO RD,3.390000,,,5,1300,RES LAND,85300.00,1,1
     56,     10,    200,       ,59 RUDSBORO RD,4.500000,,,0,1010,ONE FAM,3000.00,2,1
     56,     10,    200,       ,59 RUDSBORO RD,4.500000,,,0,1010,ONE FAM,4100.00,3,1
     56,     10,    200,       ,59 RUDSBORO RD,4.500000,,,5,1010,ONE FAM,121200.00,1,1
     56,     10,    300,       ,0 RUDSBORO RD,3.030000,,,0,1300,RES LAND,100.00,3,1
     56,     10,    300,       ,0 RUDSBORO RD,3.030000,,,0,1300,RES LAND,4500.00,2,1
     56,     10,    300,       ,0 RUDSBORO RD,3.030000,,,5,1300,RES LAND,85300.00,1,1
     56,     11,       ,       ,0 RUDSBORO RD ,1.600000,,,5,6220,HDWD,130.00,1,1
     56,     12,       ,       ,0 RUDSBORO RD ,11.800000,,,0,6230,OTHER,360.00,2,1
     56,     12,       ,       ,0 RUDSBORO RD ,11.800000,,,5,6230,OTHER,125.00,1,1
     56,     13,       ,       ,0 RUDSBORO RD ,53.000000,,,0,6000,FARM,2275.00,3,1
     56,     13,       ,       ,0 RUDSBORO RD ,53.000000,,,0,6230,OTHER,1765.00,2,1
     56,     13,       ,       ,0 RUDSBORO RD ,53.000000,,,5,6000,FARM,975.00,1,1
     56,     14,       ,       ,46 RUDSBORO RD,15.840000,,,0,1010,ONE FAM,3600.00,2,1
     56,     14,       ,       ,46 RUDSBORO RD,15.840000,,,0,1010,ONE FAM,23100.00,3,1
     56,     14,       ,       ,46 RUDSBORO RD,15.840000,,,5,1010,ONE FAM,89800.00,1,1
     56,     15,       ,       ,22 RUDSBORO RD ,10.287075,,,5,1100,TRALR PK,354900.00,1,1
     56,     15,    100,       ,22 RUDSBORO RD 1,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    200,       ,22 RUDSBORO RD 2,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    300,       ,22 RUDSBORO RD 3,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    400,       ,22 RUDSBORO RD 4,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    500,       ,22 RUDSBORO RD 5,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    600,       ,22 RUDSBORO RD 6,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    700,       ,22 RUDSBORO RD 7,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    800,       ,22 RUDSBORO RD 8,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,    900,       ,22 RUDSBORO RD #9,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1000,       ,22 RUDSBORO RD #10,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1100,       ,22 RUDSBORO RD #11,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1200,       ,22 RUDSBORO RD 12,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1300,       ,22 RUDSBORO RD #13,0.000000,,,5,103V,MOBIL HM-Vac,,1,1
     56,     15,   1400,       ,22 RUDSBORO RD 14,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1500,       ,22 RUDSBORO RD #15,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1600,       ,22 RUDSBORO RD 16,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1700,       ,22 RUDSBORO RD 17,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1800,       ,22 RUDSBORO RD #18,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   1900,       ,22 RUDSBORO RD 19,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2000,       ,22 RUDSBORO RD 20,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2100,       ,22 RUDSBORO RD #21,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2200,       ,22 RUDSBORO RD 22,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2300,       ,22 RUDSBORO RD 23,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2400,       ,22 RUDSBORO RD 24,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2500,       ,22 RUDSBORO RD 25,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2600,       ,22 RUDSBORO RD 26,0.000000,,,5,1030,MOBIL HM,,1,1
     56,     15,   2700,       ,22 RUDSBORO RD 27,0.000000,,,5,1030,MOBIL HM,,1,1
